declared_distance_km,declared_duration_min,fare_inr,surge_multiplier,zone_demand_at_time,fare_to_expected_ratio,distance_time_ratio,fare_per_km,pickup_dropoff_haversine_km,distance_vs_haversine_ratio,hour_of_day,day_of_week,is_night,is_peak_hour,is_friday,is_late_month,payment_is_cash,payment_is_credit,driver_cancellation_velocity_1hr,driver_cancel_rate_rolling_7d,driver_dispute_rate_rolling_14d,driver_trips_last_24hr,driver_cash_trip_ratio_7d,driver_account_age_days,driver_rating,driver_lifetime_trips,driver_verification_encoded,driver_payment_type_encoded,zone_fraud_rate_rolling_7d,same_zone_trip,is_cancelled,is_fraud,fraud_confidence_score
17.461430841610024,52.45603339709268,986.7794922124791,3.8956637465194994,5.686707770257852,3.802073868012262,0.3328774539513277,56.51194917320381,15.808561180119499,1.1045553509049981,9.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.38740676564821197,0.02673480279624743,0.005136374025383868,9.395803890519424,0.12705540888571976,1478.8540843860471,4.877644402004548,1722.4874689449518,1.0,2.0,0.05085918899050358,0.0,0.0,0,1.0
18.305180905421874,60.08059007140946,766.3979945259296,2.86882807546065,5.8600983432022,2.842067139292708,0.3046771159148911,41.86781865121735,16.58077066646531,1.1040006085147895,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012371807972954785,0.023399734139317858,0.02820559110780828,13.341685027436036,0.22455539129092966,601.5863436989199,4.011568424395802,516.3853739448791,2.0,2.0,0.06370811652202062,0.0,0.0,0,1.0
10.155025835021743,26.166297126005265,514.6201396861679,2.9641575079652873,5.408506181057321,2.994409469094397,0.38809564020922216,50.67639886364367,9.163805346313989,1.1081669078781184,18.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06643930345791382,0.014827839908096087,0.010267271836812872,6.237199014720936,0.17410667302938082,1158.084685308555,4.217563986321123,2923.1922274675767,2.0,0.0,0.03699092232722788,0.0,0.0,0,1.0
23.807826378438598,54.41813161368847,987.2387927757198,3.086619476558346,3.8139710778349905,2.940889733562894,0.43749804839771306,41.46698556529319,22.130109831747703,1.0758114875816864,13.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6711465313961731,0.021272355172354637,0.02395357538803994,12.244389319808334,0.11963461857186096,1417.5753577365185,4.549277735293183,918.125392758372,2.0,0.0,0.020340961281759246,0.0,0.0,0,1.0
13.692071382586334,29.549478059053897,626.7048121745581,2.905407598598965,5.387201311416774,2.924361221409539,0.46336085379318953,45.77136611861412,12.472064134077941,1.097819192989468,13.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7164156206431181,0.004179075298633367,0.02415353699380278,10.536651754673787,0.21459540408919137,1189.7605630411613,4.035173382563786,2332.854497852434,2.0,2.0,0.05982996200803521,0.0,0.0,0,1.0
9.639336448950125,22.77483899894373,497.30715595627146,3.0250224241429207,5.3897375982786855,3.001756746634234,0.4232449875670773,51.59143044648431,8.557839307860249,1.1263750232020058,10.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6633852989996379,0.04151517197188361,0.012173642104096273,12.62626662644162,0.10920692883158484,432.559080984992,4.403562359152276,1264.3069216665501,1.0,0.0,0.03961099325981811,0.0,0.0,0,1.0
11.267320253632969,28.646579303782865,697.6049968376922,3.9043445366345284,5.803893536881031,3.76660612949034,0.39332166448735767,61.91401159585932,10.176269513793208,1.10721519692073,14.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.13218828415338402,0.019166073925920565,0.005051177175979089,9.295883638654008,0.16096021307471747,732.8399152074719,4.019738316657201,740.2150356392938,1.0,1.0,0.04522822395255652,0.0,0.0,0,1.0
18.11236109302854,44.600436418735015,854.2415282636011,3.0668263237551012,3.2176620005167997,3.1952379066895444,0.40610277717866,47.163455050175614,16.74917387482701,1.0813883256803678,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5889049003458482,0.03812859487554815,0.00618531540593283,10.302453402164549,0.09509987390003367,1450.8655788417093,4.219906887801675,2963.694336631627,2.0,1.0,0.03991727223843007,0.0,0.0,0,1.0
20.195982102498945,52.44603023538441,1047.0701287846673,3.6619738131998654,5.463328179590642,3.581541764696111,0.3850812351641645,51.845467255346215,18.508047204036732,1.0912000536768711,12.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.153572954960978,0.04775079643382584,0.016997687972589094,7.628191103060177,0.15092246812332413,1078.5731782480216,4.573881348679681,1234.6372845325045,1.0,0.0,0.059289703818437275,0.0,0.0,0,1.0
15.575401007925317,39.05248281161489,619.149425374549,2.5608508605844813,3.9180929664923307,2.613494508190892,0.3988325424291057,39.75174861048546,14.599499981094288,1.0668448253772238,18.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9572415144723591,0.018351707865717565,0.01090755228103006,4.743072141445289,0.22887105274331282,951.5677810101557,4.19596434661583,2152.4480588057168,1.0,0.0,0.06874855169280299,0.0,0.0,0,1.0
10.651476609018793,29.38881244998271,522.2700260607031,2.947983393826841,3.8501455922903176,2.9371090130529183,0.36243303900580237,49.03264075315979,10.036809086892092,1.0612413284745494,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27609922220019145,0.006904076109133806,0.0049985574783944255,9.489201438651703,0.05851053523420207,1094.4184390768746,4.786320460504205,2131.1966900253783,1.0,1.0,0.03362342736585979,0.0,0.0,0,1.0
20.170122223084988,65.04621171036511,1038.6900047987567,3.553886719986973,3.8307740395012098,3.5566524734224982,0.3100891149956221,51.496465579666214,19.238050362618853,1.04844939289052,12.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.515499369529421,0.0344455660661244,0.006262453742450145,4.122328342988256,0.1696198770339188,646.795779822879,4.644295545665383,583.5065371939725,1.0,1.0,0.03933657712361217,0.0,0.0,0,1.0
21.037130203865217,60.563182531745625,1006.3124986581646,3.178378931278334,5.984355499597265,3.3272516565243477,0.34735840034228893,47.83506537756141,19.004108760826288,1.1069779945287228,8.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3059744788477968,0.010841819699946333,0.027734192500408452,8.321556000881138,0.21479845208549136,1313.5326120234076,4.1446837373689505,2951.6241296034905,2.0,1.0,0.056274863066022196,0.0,0.0,0,1.0
16.83998015440065,51.89677629151566,943.7273999187756,3.83478683575378,3.9280423338980746,3.743765040804143,0.32448990780866155,56.04088551566133,15.6311159077574,1.0773370406679228,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.014796155996485427,0.01452954114600178,0.02719437519115602,8.602978710749213,0.07448691041806144,1231.1686871031275,4.283795033872342,2641.459586324108,2.0,2.0,0.03489105969050267,0.0,0.0,0,1.0
13.972877887568963,39.92944692292556,705.5320174938911,3.152650047349092,3.8903731473526446,3.2412244207878396,0.3499391793365015,50.49296380966522,13.117856002674053,1.0651800023357945,17.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.49418932731399934,0.03093225548834715,0.036555042460240654,5.288186951259391,0.18209713437432357,1271.344073359145,4.285990704574471,1498.4979393458498,2.0,0.0,0.026400518122790168,0.0,0.0,0,1.0
20.1470678844743,50.419085581055334,962.4657527123801,3.4353396934330576,4.629141796418033,3.298772519869209,0.39959209200819856,47.772001277370684,17.80702757737235,1.131411056501955,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.39446040185335896,0.035797425921631015,0.03435412231314052,9.604839586264179,0.21331355718623096,1364.9849284898369,4.816835736270528,558.5236053720872,1.0,0.0,0.06308310272946438,0.0,0.0,0,1.0
11.56891944634589,30.652671610774203,636.0411732007891,3.378069573255856,5.45367373829714,3.3683798442203896,0.3774196126604343,54.978442554692215,10.622897586882406,1.0890549731583283,14.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3602409530944328,0.039695880308801335,0.035379303510974354,12.994760489306815,0.12691295893345247,1392.2171463087204,4.835087959688992,1769.4276305299516,2.0,1.0,0.038101299863516236,0.0,0.0,0,1.0
9.521850429844614,22.272033068693837,555.0464286552876,3.398697616388289,5.307915194670041,3.3790270142845333,0.42752497719791827,58.29186592929347,8.407767732741098,1.1325063598944476,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5152326359922702,0.031192678317575568,0.007809882975905991,7.814290354528645,0.13924363040089738,785.3003240498126,4.665728548932757,982.4871018716403,1.0,1.0,0.05576834370987922,0.0,0.0,0,1.0
14.970278521309682,32.538952204611476,763.9098910031314,3.48352848271426,5.48324479405731,3.326505717516034,0.4600725440442446,51.02843543730544,13.443067449739994,1.1136058475700965,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7889779410671046,0.009414534010788879,0.020634501146346202,11.234805763368515,0.0720800105602123,961.2211698991752,4.620708257654065,1975.5307033702934,2.0,1.0,0.025010718779848635,0.0,0.0,0,1.0
23.93869742217381,68.47561005390874,1117.3147355619467,3.266922972107302,5.663137766294906,3.3128751153164746,0.34959451114532036,46.673998833662786,22.663888105342036,1.0562484826480985,18.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7237830745659274,0.015349543949550537,0.038828906946974606,11.879698468513183,0.22175937973096693,1461.6710986066169,4.056698620788418,735.751363859672,1.0,2.0,0.06074696876203434,0.0,0.0,0,1.0
11.964177346814957,27.484977730207216,541.8407798032481,2.790519630504827,3.6844003517721493,2.799196265192301,0.43529878263884464,45.28859478562429,11.23777129010237,1.064639690376362,18.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7318883301902921,0.022902541284677565,0.013652959982572117,10.085953147281277,0.23582947555028616,1242.5033257768878,4.701569881886572,1271.4149633168502,2.0,2.0,0.05520848164744696,0.0,0.0,0,1.0
11.367270478327693,27.077548491055452,481.53906191324575,2.603451073316707,5.900569559586499,2.5832636494456294,0.4198042700240257,42.36189002727837,10.995883205154788,1.0337751198556566,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.103495139111627,0.021983058330739064,0.010634161777532682,6.1646681681161635,0.1189544701178543,1120.7543346847156,4.304583936847681,2777.2251497340194,2.0,0.0,0.05163510219110608,0.0,0.0,0,1.0
11.312438988767777,26.09981605568273,532.9217328398811,2.8780685379273336,3.461570233144018,2.869038133849277,0.4334298358514566,47.109357528383036,10.767644022505747,1.050595558798502,17.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.509160141214134,0.026357269931041694,0.03689611561770622,4.094652974250983,0.23360483403710625,570.2820167984696,4.145675145217743,524.7616708882271,1.0,2.0,0.02610457497257951,0.0,0.0,0,1.0
22.344271735811624,50.13606727125978,853.0097120325362,2.6427892560413184,4.138570352478366,2.681313712483785,0.44567260560982114,38.175767020654334,21.590084928063927,1.0349320908306092,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.44206181660766986,0.02472489023464823,0.02804862887785164,11.544089725640962,0.16278253290371397,584.7167565030751,4.864008972979494,2791.039882594451,2.0,1.0,0.028344724156284876,0.0,0.0,0,1.0
16.995173829563065,40.57625597136714,699.5928624860635,2.669694049924253,4.382037795207257,2.7549307546079835,0.41884529320684005,41.16420752749956,16.425657802126842,1.0346723421549961,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6296314165145621,0.03641686591762063,0.01890436554595725,13.823101064302163,0.07279917819280501,802.4040785238784,4.906853584314796,2615.0764792925897,1.0,2.0,0.02328462438453578,0.0,0.0,0,1.0
22.79686826303403,53.76620146647097,923.0942101881722,2.9208787494395727,3.8487055893122415,2.8529092241146627,0.4239999784483629,40.49215004172322,21.181156718653583,1.0762806094984199,15.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3848608491892067,0.043082437705353714,0.008133266942990502,13.657323768685849,0.10109114424716521,804.1463376372463,4.398439027281274,926.3557862161482,2.0,2.0,0.027378405767376452,0.0,0.0,0,1.0
20.98726052072812,65.67745559540094,990.4071141338306,3.3887745281319956,5.8693115487453875,3.281154690595545,0.3195504504623007,47.190871488713476,18.592572925517903,1.1287980746292279,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8319266508461622,0.04052015201037044,0.015335672314985263,9.299097573338312,0.13821416138733028,1365.6788977900449,4.6015736423508775,1370.6888402511254,2.0,1.0,0.06667887928254417,0.0,0.0,0,1.0
15.625005574744442,39.91881358450191,727.5303056878809,3.014833790401065,5.088372306811438,3.0632846347938227,0.3914195882016568,46.561922951491816,14.027566457132911,1.113878563505165,18.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7513917954162312,0.02999956456654227,0.03327063823164042,6.0044741143709945,0.060074039910287994,965.9066024306252,4.692113422307376,1480.200383668084,1.0,0.0,0.04303754056594991,0.0,0.0,0,1.0
21.01169554920105,56.147754346268684,1129.1995837028508,3.666773848002676,5.278379495434876,3.7373346408237755,0.3742214767775016,53.74147845701997,18.669963597060097,1.1254277727948918,17.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.892425720232628,0.022855492924870477,0.02657178646705481,13.936295805776714,0.1250521886607877,936.074142902462,4.871601035015475,1339.7678230078363,2.0,2.0,0.05101088435597541,0.0,0.0,0,1.0
21.354063719928092,69.41008379177936,1168.8540222199392,3.9480781937478007,4.515271079603004,3.8166815908538863,0.30765074112267793,54.73684248348189,19.309996528410924,1.105855388866058,14.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22063906704770275,0.014885451790413819,0.007364392653242806,12.097749476852128,0.11881675401946379,431.40018274867697,4.930162175214999,1835.5795944058104,2.0,1.0,0.04002156592721952,0.0,0.0,0,1.0
22.784012237660683,60.134654434787784,973.8416740783136,2.9977600168559246,3.106340716853278,3.011184732226876,0.37888323216970504,42.74232579934312,22.01042659223582,1.035146326773046,13.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9108539354946094,0.03237058910747453,0.030885464429333487,12.117941024718435,0.06763763837382686,1212.9986922579792,4.822216365554161,1067.1943453979675,1.0,1.0,0.034679408862267426,0.0,0.0,0,1.0
17.48718794035605,39.006754346778045,774.7275979517495,2.8544261964131254,5.842099575155881,2.9814845594145476,0.448311791975599,44.30258315940393,16.015000292138883,1.0919255461356316,13.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7399720137168389,0.02735386003047623,0.013917983647764509,4.685760939426691,0.1749750499578065,1184.2855752986789,4.68416183425215,2932.1030431801637,1.0,2.0,0.035270563995209905,0.0,0.0,0,1.0
22.01001571600661,53.67598350753519,1162.4467590164656,3.531746959787891,4.404836159295236,3.7006432608699167,0.4100533288396435,52.8144447516721,20.460699802335895,1.0757215505157764,16.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25208227936270233,0.04142306422453373,0.0013283659433863005,12.394648982024298,0.24204897061383712,745.3826372788869,4.144779413651168,1647.408692206997,2.0,0.0,0.024286543129115108,0.0,0.0,0,1.0
17.441089059731343,53.52536779748322,886.2485379566008,3.358998737987217,4.194663804863243,3.417941491234551,0.3258471595322962,50.81383019841378,15.623354579643072,1.116347258895138,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.35596698668370086,0.029751477728903138,0.029275882964269473,7.021361278802831,0.12196399986570157,1398.182168691752,4.77897044193522,2810.819333186712,2.0,1.0,0.04259708244417429,0.0,0.0,0,1.0
14.03195861794305,33.72628759267131,826.6795855199284,3.6543357339733626,4.469637285363207,3.785448866747817,0.4160540521807144,58.91405526686991,13.465807192393823,1.0420436307649659,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7776489655925702,0.019762509792668432,0.0380560826782279,11.113152680615624,0.05771183610637949,1392.5249645599008,4.34849287074016,2812.669257442477,1.0,2.0,0.03450860120745132,0.0,0.0,0,1.0
22.216674079440537,57.586359422568925,1083.6019464811839,3.425373607769611,4.886939841381301,3.422620473871903,0.38579751007377455,48.77426488800844,20.676284594304036,1.0745003038679808,19.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15650074797056623,0.006076003439934747,0.0050342180698624795,7.932857441611656,0.19724168645915197,431.6009238473287,4.707082009730831,690.8350092953551,1.0,1.0,0.03968982617052747,0.0,0.0,0,1.0
12.710020120972484,40.99540897980092,586.7131321544541,2.9192777166061297,5.029831207087525,2.897059217137412,0.31003520728955064,46.16146367749124,11.820158735478119,1.0752833701651952,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9847701997786866,0.014442680521666768,0.01789127917774427,12.927368328720847,0.20965666665355526,1063.399352987267,4.680208523928175,2940.7039909145956,2.0,1.0,0.034513303157138575,0.0,0.0,0,1.0
8.968684414854488,29.876700262525524,611.0120421941499,3.8666594755698593,5.704656717834121,3.87638441232659,0.3001899251271717,68.12727641326681,8.410631729490946,1.0663508643954522,13.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8445774973601068,0.012233584708709845,0.0058671955850904305,10.226845242239335,0.24647443420605492,1447.413172723606,4.898390469279008,782.9443608376084,2.0,2.0,0.065804800951039,0.0,0.0,0,1.0
15.774781576057343,42.57172630552044,768.8321119923287,3.359404691788273,3.412096335056678,3.212873101601546,0.370545969004122,48.738051191735494,14.690814069856186,1.073785394127704,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5463930173912215,0.04025585709463374,0.01346212424348329,4.1561378398658135,0.22756872473652712,1271.4393985158727,4.440260739293281,2583.2108001068195,1.0,1.0,0.03612805507102773,0.0,0.0,0,1.0
17.60926379784456,43.662632621552696,951.5881997328644,3.577465788907184,4.276847460638983,3.6415902766424124,0.4033028413672037,54.03906776894003,16.994840667444254,1.0361535093163485,9.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6761778123606785,0.03766100656347747,0.004354098278533525,7.1800496000968606,0.2019603452348644,828.7302932504409,4.748854768426278,1559.3739848244613,2.0,1.0,0.04279731414929125,0.0,0.0,0,1.0
11.255132254021941,25.30893697966099,665.0851870856177,3.508562023693723,4.6622163194878,3.5938586591293324,0.4447097980870116,59.09172563014124,10.694588093553767,1.0524138148720328,13.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7578119620403888,0.04554373276920746,0.027051214155018734,6.946572698297159,0.1611594112194709,925.9966857755941,4.96084218862568,2260.0097561813127,1.0,1.0,0.03135940252570826,0.0,0.0,0,1.0
22.630280617503672,70.38133072884342,1153.7069073973598,3.6546912216968876,5.098068884157252,3.5878057774105883,0.3215381178950828,50.98067173347426,20.734209417993064,1.0914465153354342,18.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1329282567982205,0.013281124937005152,0.033835943635708514,11.409860000545105,0.05888967053374581,740.1162549325122,4.8830761988299605,590.759896865541,1.0,2.0,0.04595358099728063,0.0,0.0,0,1.0
14.135460311683364,32.28369094033066,796.2646242279806,3.6286088424985015,4.969056713519054,3.625555949361781,0.43785143209955985,56.331000665740255,12.606985869687135,1.1212402756531494,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.08365625944364741,0.030810779360919496,0.037776463704977385,7.171665421008321,0.061394603135002696,490.8053152761294,4.698745421579375,2303.0455267343805,2.0,0.0,0.02964371679376961,0.0,0.0,0,1.0
13.303294719659473,39.87036622363364,637.4685399951051,3.1154558364677882,5.316091678164736,3.0407839581434155,0.3336637201936155,47.91809498537686,11.853790145216651,1.1222819500501904,10.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5595864212604144,0.02745086731399095,0.008092892112035002,11.718377164585585,0.14335860369481335,711.2332175650637,4.255633986306393,957.9508999750715,1.0,0.0,0.05421089850680788,0.0,0.0,0,1.0
23.770600484557256,66.57854580798949,832.5548856016069,2.5568889825274694,3.153336660420145,2.4834058902248217,0.35703093535732894,35.02456263746817,21.777333612913104,1.0915294272050928,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9065699959049708,0.0007209771982481683,0.008943619571517614,10.36739604031769,0.11878288704869606,1046.040757088876,4.34153152793081,2914.4026584885437,1.0,1.0,0.03994941511162771,0.0,0.0,0,1.0
11.285011893774008,35.575922120604744,616.4285482269939,3.227462516892439,3.135246887910387,3.324496137079738,0.31720925899031,54.623650735102935,10.488767938711787,1.0759139643201998,19.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.704786382690002,0.01961373481929798,0.01171887795154332,11.71657263512289,0.1449628445918496,1381.2794035447764,4.95759523150788,1539.8370898402645,2.0,0.0,0.022805697705245626,0.0,0.0,0,1.0
11.633313346568668,31.526729194743506,703.9094532147835,3.843022577292491,5.271627679909183,3.712607297736729,0.3689984227259549,60.50807987755327,10.664529812430832,1.0908416546417825,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3324817080085649,0.0311653777404951,0.03971688723332718,12.850343634449672,0.20769406484314057,514.6363027782511,4.373702786249534,1581.4611528255436,1.0,2.0,0.06621832917553333,0.0,0.0,0,1.0
13.535497736906574,40.67795515771781,602.6839445317019,2.716826429002243,4.850242743060043,2.8371480966570775,0.33274774222121856,44.52617526494007,11.982692869143731,1.129587304349711,16.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.01622169322124878,0.004398760998538631,0.002015447354489477,10.69204231460108,0.05637099497310323,1018.9323300470834,4.704594971911922,2674.5992756755168,1.0,1.0,0.03445474484196847,0.0,0.0,0,1.0
22.544879260388637,53.484138180726305,1193.5762079318822,3.673018602120327,3.7624502601467458,3.72365883524468,0.4215245870506141,52.94223110030117,20.08903847133913,1.1222478015835966,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4926820889014839,0.035530661524412185,0.02840702673323046,4.527364677278643,0.10239543367431539,804.6259895600388,4.911900898689539,1867.7202623070434,2.0,1.0,0.030580376297453478,0.0,0.0,0,1.0
20.390629760331215,47.42321439722399,998.2651906268516,3.4830488237883195,5.834091248847441,3.387537636028803,0.42997148167849253,48.95705539065392,19.4341997270131,1.04921375959663,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7154232746952984,0.009914988254547459,0.001671916823320001,6.034954328633955,0.08092944366559596,682.6504823091507,4.170719196300636,1443.204791811505,2.0,1.0,0.04258922690797435,0.0,0.0,0,1.0
22.684825720020662,56.83755749715621,1203.5639046068359,3.558524856829459,5.682859270451898,3.7352483283311204,0.39911682906422685,53.055902631185816,20.861259648926737,1.0874139961719782,17.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.30084668905698975,0.043983651679227145,0.026939805512220513,9.633745544454378,0.05475629957809356,1113.368947152439,4.962053420060133,1249.8837004334741,1.0,0.0,0.047762531023272756,0.0,0.0,0,1.0
15.008196389770436,38.14145666897082,670.0954764097731,2.8271570965443,5.863866538043958,2.912213220843223,0.3934877611001165,44.648634586532275,13.286383661457219,1.1295922782440841,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6667928279039553,0.040571996678238624,0.016173235857962487,4.641291780259752,0.2425026319404328,1054.6790718061409,4.065489169196434,2085.3958659184655,1.0,1.0,0.04159929659718135,0.0,0.0,0,1.0
